3d6                  | 5D     |   4 |                0.0     |       L7185
                     |        |   3 |              436.2     |            
                     |        |   2 |              738.9     |            
                     |        |   1 |              932.4     |            
                     |        |   0 |             1027.3     |            
                     |        |     |                        |             
3d6                  | 3P2    |   2 |            19404.8     |            
                     |        |     |                        |             
3d6                  | 3H     |   6 |            20051.1     |            
                     |        |   5 |            20300.8     |            
                     |        |   4 |            20481.9     |            
                     |        |     |                        |             
3d6                  | 3P2    |   1 |            20688.4     |            
                     |        |   0 |            21208.5     |            
                     |        |     |                        |             
3d6                  | 3F2    |   4 |            21462.2     |            
                     |        |   3 |            21699.9     |            
                     |        |   2 |            21857.2     |            
                     |        |     |                        |             
3d6                  | 3G     |   5 |            24558.8     |            
                     |        |   4 |            24940.9     |            
                     |        |   3 |            25142.4     |            
                     |        |     |                        |             
3d5.(6S).4s          | 7S     |   3 |            30088.84    |            
                     |        |     |                        |             
3d6                  | 1I     |   6 |            30356.2     |            
                     |        |     |                        |             
3d6                  | 3D     |   2 |            30716.2     |            
                     |        |   1 |            30725.8     |            
                     |        |   3 |            30857.8     |            
                     |        |     |                        |             
3d6                  | 1G2    |   4 |            30886.4     |            
                     |        |     |                        |             
3d6                  | 1S2    |   0 |            34812.4     |            
                     |        |     |                        |             
3d6                  | 1D2    |   2 |            35803.7     |            
                     |        |     |                        |             
3d5.(6S).4s          | 5S     |   2 |            40999.87    |            
                     |        |     |                        |             
3d6                  | 1F     |   3 |            42896.9     |            
                     |        |     |                        |             
3d6                  | 3P1    |   0 |            49148       |            
                     |        |   1 |            49576.9     |            
                     |        |     |                        |             
3d6                  | 3F1    |   2 |            50184.9     |            
                     |        |   4 |            50276.1     |            
                     |        |   3 |            50295.2     |            
                     |        |     |                        |             
3d6                  | 3P1    |   2 |            50412.3     |            
                     |        |     |                        |             
3d6                  | 1G1    |   4 |            57221.7     |            
                     |        |     |                        |             
3d5.(4G).4s          | 5G     |   6 |            63425.17    |            
                     |        |   5 |            63466.39    |            
                     |        |   4 |            63486.78    |            
                     |        |   3 |            63494.00    |            
                     |        |   2 |            63494.56    |            
                     |        |     |                        |             
3d5.(4P).4s          | 5P     |   3 |            66464.64    |            
                     |        |   2 |            66522.95    |            
                     |        |   1 |            66591.68    |            
                     |        |     |                        |             
3d5.(4D).4s          | 5D     |   4 |            69695.73    |            
                     |        |   0 |            69747.40    |            
                     |        |   1 |            69788.19    |            
                     |        |   3 |            69836.83    |            
                     |        |   2 |            69837.76    |            
                     |        |     |                        |             
3d5.(4G).4s          | 3G     |   5 |            70694.03    |            
                     |        |   3 |            70725.01    |            
                     |        |   4 |            70728.75    |            
                     |        |     |                        |             
3d5.(4P).4s          | 3P     |   2 |            73727.64    |            
                     |        |   1 |            73849.10    |            
                     |        |   0 |            73935.96    |            
                     |        |     |                        |             
3d5.(4D).4s          | 3D     |   3 |            76956.79    |            
                     |        |   1 |            77075.30    |            
                     |        |   2 |            77102.43    |            
                     |        |     |                        |             
3d5.(2I).4s          | 3I     |   7 |            79840.12    |            
                     |        |   6 |            79844.74    |            
                     |        |   5 |            79860.42    |            
                     |        |     |                        |             
3d5.(6S).4p          | 7P*    |   2 |            82001.73    |            
                     |        |   3 |            82333.92    |            
                     |        |     |                        |             
3d5.(2D3).4s         | 3D     |   3 |            82382.87    |            
                     |        |   2 |            82410.94    |            
                     |        |   1 |            82494.88    |            
                     |        |     |                        |             
3d5.(6S).4p          | 7P*    |   4 |            82846.59    |            
                     |        |     |                        |             
3d5.(4F).4s          | 5F     |   5 |            83138.23    |            
                     |        |   4 |            83161.48    |            
                     |        |   3 |            83237.86    |            
                     |        |   2 |            83358.88    |            
                     |        |     |                        |             
3d5.(2I).4s          | 1I     |   6 |            83429.61    |            
                     |        |     |                        |             
3d5.(4F).4s          | 5F     |   1 |            83646.98    |            
                     |        |     |                        |             
3d5.(2F2).4s         | 3F     |   4 |            84159.55    |            
                     |        |   2 |            84369.92    |            
                     |        |   3 |            84671.87    |            
                     |        |     |                        |             
3d5.(2D3).4s         | 1D     |   2 |            86847.11    |            
                     |        |     |                        |             
3d5.(2F2).4s         | 1F     |   3 |            87901.87    |            
                     |        |     |                        |             
3d5.(2H).4s          | 3H     |   4 |            88663.87    |            
                     |        |   5 |            88694.67    |            
                     |        |   6 |            88923.07    |            
                     |        |     |                        |             
3d5.(6S).4p          | 5P*    |   3 |            89084.79    |            
                     |        |   2 |            89334.51    |            
                     |        |   1 |            89491.39    |            
                     |        |     |                        |             
3d5.(2G2).4s         | 3G     |   3 |            89697.52    |            
                     |        |   4 |            89783.59    |            
                     |        |   5 |            89907.85    |            
                     |        |     |                        |             
3d5.(4F).4s          | 3F     |   2 |            90423.68    |            
                     |        |   4 |            90472.53    |            
                     |        |   3 |            90483.94    |            
                     |        |     |                        |             
3d5.(2H).4s          | 1H     |   5 |            92523.91    |            
                     |        |     |                        |             
3d5.(2F1).4s         | 3F     |   4 |            93388.75    |            
                     |        |   3 |            93392.45    |            
                     |        |   2 |            93412.93    |            
                     |        |     |                        |             
3d5.(2G2).4s         | 1G     |   4 |            93512.64    |            
                     |        |     |                        |             
3d5.(2F1).4s         | 1F     |   3 |            97041.38    |            
                     |        |     |                        |             
3d5.(2S).4s          | 3S     |   1 |            98662.68    |            
                     |        |     |                        |             
3d5.(2D2).4s         | 3D     |   1 |           105895.35    |            
                     |        |   2 |           105906.23    |            
                     |        |   3 |           105929.16    |            
                     |        |     |                        |             
3d5.(2D2).4s         | 1D     |   2 |           109570.84    |            
                     |        |     |                        |             
3d5.(4G).4p          | 5G*    |   2 |           113584.20    |            
                     |        |   3 |           113605.37    |            
                     |        |   4 |           113635.34    |            
                     |        |   5 |           113677.01    |            
                     |        |   6 |           113739.62    |            
                     |        |     |                        |             
3d5.(2G1).4s         | 3G     |   5 |           114325.35    |            
                     |        |   4 |           114339.95    |            
                     |        |   3 |           114351.92    |            
                     |        |     |                        |             
3d5.(4G).4p          | 5H*    |   3 |           114948.55    |            
                     |        |   4 |           115110.92    |            
                     |        |   5 |           115289.91    |            
                     |        |   6 |           115474.25    |            
                     |        |   7 |           115642.23    |            
                     |        |     |                        |             
3d5.(4G).4p          | 5F*    |   5 |           116316.63    |            
                     |        |     |                        |             
3d5.(4P).4p          | 5D*    |   0 |           116364.76    |            
                     |        |   1 |           116380.07    |            
                     |        |   2 |           116419.39    |            
                     |        |     |                        |             
3d5.(4G).4p          | 5F*    |   4 |           116467.41    |            
                     |        |   3 |           116475.44    |            
                     |        |     |                        |             
3d5.(4P).4p          | 5S*    |   2 |           116898.22    |            
                     |        |     |                        |             
3d5.(4G).4p          | 5F*    |   1 |           116937.57    |            
                     |        |   2 |           116975.05    |            
                     |        |     |                        |             
3d5.(4P).4p          | 5D*    |   3 |           117068.56    |            
                     |        |   4 |           117521.91    |            
                     |        |     |                        |             
3d5.(2G1).4s         | 1G     |   4 |           117950.32    |            
                     |        |     |                        |             
3d5.(4G).4p          | 3F*    |   2 |           118163.56    |            
                     |        |   3 |           118246.52    |            
                     |        |   4 |           118350.24    |            
                     |        |     |                        |             
3d5.(4G).4p          | 3H*    |   6 |           118355.01    |            
                     |        |     |                        |             
3d5.(4P).4p          | 5P*    |   3 |           118442.92    |            
                     |        |     |                        |             
3d5.(4G).4p          | 3H*    |   5 |           118557.25    |            
                     |        |   4 |           118686.25    |            
                     |        |     |                        |             
3d5.(4P).4p          | 5P*    |   2 |           118721.60    |            
                     |        |   1 |           118867.87    |            
                     |        |     |                        |             
3d5.(4P).4p          | 3P*    |   2 |           119697.64    |            
                     |        |   1 |           119982.26    |            
                     |        |   0 |           120179.95    |            
                     |        |     |                        |             
3d5.(4D).4p          | 5F*    |   1 |           120697.10    |            
                     |        |   2 |           120826.17    |            
                     |        |   3 |           121008.78    |            
                     |        |   4 |           121241.67    |            
                     |        |   5 |           121468.82    |            
                     |        |     |                        |             
3d5.(4G).4p          | 3G*    |   3 |           121919.74    |            
                     |        |   4 |           121941.29    |            
                     |        |   5 |           121949.62    |            
                     |        |     |                        |             
3d5.(4P).4p          | 3D*    |   3 |           122346.61    |            
                     |        |   2 |           122628.34    |            
                     |        |     |                        |             
3d5.(4D).4p          | *      |   3 |           122829.55    |            
                     |        |     |                        |             
3d5.(4P).4p          | 3D*    |   1 |           122843.03    |            
                     |        |     |                        |             
3d5.(4P).4p          | *      |   2 |           122898.84    |            
                     |        |     |                        |             
3d5.(4P).4p          | *      |   1 |           122921.37    |            
                     |        |     |                        |             
3d5.(4D).4p          | 5D*    |   4 |           122944.15    |            
