3p6.3d           | 2D     |  3/2 |               0.0     |       L7185
                 |        |  5/2 |             382.1     |            
                 |        |      |                       |             
3p6.4s           | 2S     |  1/2 |           80388.92    |            
                 |        |      |                       |             
3p6.4p           | 2P*    |  1/2 |          127921.36    |            
                 |        |  3/2 |          128739.59    |            
                 |        |      |                       |             
3p6.4d           | 2D     |  3/2 |          196804.27    |            
                 |        |  5/2 |          196889.96    |            
                 |        |      |                       |             
3p6.5s           | 2S     |  1/2 |          212407.34    |            
                 |        |      |                       |             
3p6.5p           | 2P*    |  1/2 |          230608.89    |            
                 |        |  3/2 |          230924.38    |            
                 |        |      |                       |             
3p6.4f           | 2F*    |  5/2 |          236135.29    |            
                 |        |  7/2 |          236142.30    |            
                 |        |      |                       |             
3p6.5d           | 2D     |  3/2 |          258838.48    |            
                 |        |  5/2 |          258877.08    |            
                 |        |      |                       |             
3p6.6s           | 2S     |  1/2 |          265847.42    |            
                 |        |      |                       |             
3p6.6p           | 2P*    |  1/2 |          274726.29    |            
                 |        |      |                       |             
3p5.3d2          | 2F*    |  5/2 |          274839.82    |            
                 |        |      |                       |             
3p6.6p           | 2P*    |  3/2 |          274881.21    |            
                 |        |      |                       |             
3p6.5f           | 2F*    |  5/2 |          275847.01    |            
                 |        |  7/2 |          275861.94    |            
                 |        |      |                       |             
3p6.5g           | 2G     |  7/2 |          278510.63    |            
                 |        |  9/2 |          278511.23    |            
                 |        |      |                       |             
3p6.6d           | 2D     |  3/2 |          289185.99    |            
                 |        |  5/2 |          289206.93    |            
                 |        |      |                       |             
3p6.7s           | 2S     |  1/2 |          292999.54    |            
                 |        |      |                       |             
3p6.6g           | 2G     |  7/2 |          300045.9     |            
                 |        |  9/2 |          300046.2     |            
                 |        |      |                       |             
3p6.6h           | 2H*    |  9/2 |          300158.76    |            
                 |        | 11/2 |          300158.76    |            
                 |        |      |                       |             
3p6.7d           | 2D     |  3/2 |          306395.69    |            
                 |        |  5/2 |          306408.30    |            
                 |        |      |                       |             
3p6.7g           | 2G     |  7/2 |          313033.9     |            
                 |        |  9/2 |          313034.1     |            
                 |        |      |                       |             
3p6.7h           | 2H*    |  9/2 |          313110.72    |            
                 |        | 11/2 |          313110.72    |            
                 |        |      |                       |             
3p6.7i           | 2I     | 11/2 |          313130.66    |            
                 |        | 13/2 |          313130.66    |            
                 |        |      |                       |             
3p6.8i           | 2I     | 11/2 |          321531.3     |            
                 |        | 13/2 |          321531.3     |            
