6s2.6p            | 2P*    |  1/2 |           0     |       L3466
                  |        |  3/2 |       20788     |            
                  |        |      |                 |             
6s.6p2            | 4P     |  1/2 |       70254     |            
                  |        |  3/2 |       83038     |            
                  |        |  5/2 |       89236     |            
                  |        |      |                 |             
6s2.7s            | 2S     |  1/2 |       95075     |            
                  |        |      |                 |             
6s2.6d            | 2D     |  3/2 |       96154     |            
                  |        |  5/2 |      102446     |            
                  |        |      |                 |             
6s.6p2            | 2P     |  1/2 |      108052     |            
                  |        |      |                 |             
6s.6p2            | 2D     |  3/2 |      108586     |            
                  |        |  5/2 |      116414     |            
                  |        |      |                 |             
6s2.7p            | 2P*    |  1/2 |      116993     |            
                  |        |  3/2 |      122128     |            
                  |        |      |                 |             
6s.6p2            | 2P     |  3/2 |      130966     |            
                  |        |      |                 |             
6s.6p2            | 2S     |  1/2 |      130986?    |            
                  |        |      |                 |             
6s2.5f            | 2F*    |  7/2 |      137455     |            
                  |        |  5/2 |      137555     |            
                  |        |      |                 |             
6s2.8s            | 2S     |  1/2 |      145227     |            
                  |        |      |                 |             
6s2.7d            | 2D     |  3/2 |      149086     |            
                  |        |  5/2 |      149796     |            
                  |        |      |                 |             
6s2.8p            | 2P*    |  1/2 |      154198     |            
                  |        |  3/2 |      156421     |            
                  |        |      |                 |             
6s2.6f            | 2F*    |  7/2 |      162186     |            
                  |        |  5/2 |      162242     |            
                  |        |      |                 |             
6s2.5g            | 2G     |  9/2 |      166234     |            
                  |        |  7/2 |      166237     |            
                  |        |      |                 |             
6s2.9s            | 2S     |  1/2 |      167289     |            
                  |        |      |                 |             
6s2.8d            | 2D     |  3/2 |      169292     |            
                  |        |  5/2 |      169657     |            
                  |        |      |                 |             
6s2.6g            | 2G     |  9/2 |      178467     |            
                  |        |  7/2 |      178470     |            
                  |        |      |                 |             
6s2.6h            | 2H*    |  9/2 |      178719     |            
                  |        | 11/2 |      178719     |            
                  |        |      |                 |             
6s2.7g            | 2G     |  9/2 |      185850     |            
                  |        |  7/2 |      185853     |            
                  |        |      |                 |             
6s2.7h            | 2H*    |  9/2 |      186024     |            
                  |        | 11/2 |      186024     |            
                  |        |      |                 |             
6s2.8g            | 2G     |  9/2 |      190642     |            
                  |        |  7/2 |      190644     |            
