 Aij
    1/s         1/s         1/s         1/s         1/s         1/s         1/s         1/s         1/s         1/s         1/s         1/s         1/s         1/s         1/s         1/s         1/s         1/s         1/s         1/s         1/s         1/s         1/s         1/s         1/s         1/s         1/s         1/s         1/s         1/s         1/s         1/s         1/s         1/s 
6.8300e-05  3.5450e-02  5.5200e-05  7.0820e-01  2.0400e-05  8.7000e-09  6.8100e-10  4.5200e-02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  
3.6700e-05  1.0404e-01  2.0100e-01  5.2515e-02  2.5400e-06  3.4700e-07  9.9800e-08  2.2249e-05  0.0000e+00  0.0000e+00  7.9200e-07  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  
0.0000e+00  1.2800e-05  1.7803e-01  4.6604e-01  6.4346e-02  0.0000e+00  1.5500e-03  6.7800e-08  6.7700e-08  0.0000e+00  3.5501e-07  1.3400e-05  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  
0.0000e+00  0.0000e+00  1.1400e-06  1.6602e-01  7.9222e-01  0.0000e+00  6.0500e-03  0.0000e+00  9.4001e-04  3.7200e-08  1.3800e-10  5.3300e-15  4.6000e-05  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  
0.0000e+00  5.3700e-05  6.8582e-03  1.6216e-02  2.3201e-03  0.0000e+00  3.9900e-02  7.1600e-08  4.2400e-06  0.0000e+00  1.1614e-05  3.0301e-02  3.7600e-02  1.8914e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  
0.0000e+00  0.0000e+00  8.6700e-05  7.3830e-03  2.5808e-02  0.0000e+00  3.3313e-02  0.0000e+00  5.5420e-04  3.2100e-06  1.0000e-08  1.1300e-07  7.9522e-04  2.8000e-02  9.1800e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  
0.0000e+00  0.0000e+00  0.0000e+00  8.8600e-05  8.0600e-04  0.0000e+00  8.7708e-04  0.0000e+00  4.4009e-02  4.4004e-02  0.0000e+00  0.0000e+00  8.9900e-08  3.7402e-02  3.1100e-12  4.6900e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  
0.0000e+00  0.0000e+00  1.3900e-06  8.9733e-04  4.0637e-03  0.0000e+00  1.6201e-01  0.0000e+00  2.3603e-01  1.5000e-05  7.3900e-07  9.0900e-08  1.3400e-01  3.0000e-01  3.7801e-02  5.1101e-03  2.3100e-02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  
0.0000e+00  4.9000e-05  9.7603e-02  9.2091e-02  3.8130e-01  0.0000e+00  1.9990e-04  1.9800e-04  1.8100e-04  0.0000e+00  5.4981e-02  9.8000e-05  6.7100e-03  9.1900e-03  2.9566e-05  2.0981e-05  3.5700e-04  5.9300e-12  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  
1.0800e-04  1.9600e-01  1.6044e-01  1.0504e-01  3.3000e-04  3.2900e-04  1.0000e-04  5.7430e-04  0.0000e+00  0.0000e+00  5.3859e-02  1.5430e-02  3.4200e-03  2.9900e-04  1.8030e-04  5.4800e-04  0.0000e+00  7.8400e-15  5.2800e-05  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  
2.3700e-01  2.1138e-01  2.8017e-03  7.9100e-05  0.0000e+00  5.2300e-02  0.0000e+00  1.2347e-01  0.0000e+00  0.0000e+00  3.3547e-02  1.6290e-02  5.2300e-04  0.0000e+00  9.9500e-04  0.0000e+00  0.0000e+00  0.0000e+00  4.6200e-14  1.8700e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  4.8100e-07  0.0000e+00  2.9100e-06  0.0000e+00  1.1600e-01  1.5200e-01  0.0000e+00  0.0000e+00  0.0000e+00  4.5800e-06  0.0000e+00  7.4700e-07  3.1750e-04  2.7800e-09  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  
0.0000e+00  9.9200e-04  3.8900e-05  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  1.5000e+00  0.0000e+00  0.0000e+00  4.8500e-05  7.7100e-07  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  4.7900e-08  1.0200e-05  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  
2.2300e-06  9.2375e-04  1.7405e-03  2.2119e-04  1.5800e-06  2.5900e-04  1.0400e-03  7.2123e-02  0.0000e+00  0.0000e+00  2.0101e-01  2.2804e-01  4.4859e-01  9.5600e-05  1.0560e-02  4.4000e-07  0.0000e+00  1.6100e-03  1.0802e-01  2.0007e-02  9.6004e-02  0.0000e+00  1.2700e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  
0.0000e+00  1.4400e-06  5.7640e-05  3.8450e-04  7.2450e-04  0.0000e+00  8.1000e-03  2.0400e-04  4.0000e-03  0.0000e+00  9.8291e-04  2.1060e-03  6.7600e-03  1.6600e-02  1.2431e-01  1.7009e-01  1.1200e-03  1.5553e-02  1.6508e-01  7.4268e-02  2.5000e-05  0.0000e+00  0.0000e+00  3.4805e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  
6.9700e-03  4.2770e-02  1.9240e-04  4.7951e-01  2.5400e-04  4.6300e-01  1.1300e-06  9.9160e-01  0.0000e+00  0.0000e+00  7.3506e-01  6.4283e-03  4.0196e-02  2.0700e-01  3.3543e-03  3.8400e-03  0.0000e+00  2.0400e-03  7.2900e-01  4.6800e-01  1.0400e-01  0.0000e+00  7.6200e-04  1.7119e-01  8.9070e-05  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  
0.0000e+00  0.0000e+00  8.5400e-04  3.1380e-02  1.9110e-01  0.0000e+00  8.2170e-03  0.0000e+00  4.9674e-01  3.2100e+00  3.8000e-01  1.1000e-02  3.7900e-01  1.1179e+00  6.2900e-02  5.7900e-01  1.4110e+00  3.2490e-02  2.4610e-01  6.8200e-03  0.0000e+00  5.4500e-06  0.0000e+00  1.9500e-04  9.6133e-02  3.3100e-10  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  
1.0800e-03  1.5715e-02  3.5170e-02  1.3780e-02  2.7400e-04  2.2000e-01  3.3700e+00  2.4512e-01  0.0000e+00  0.0000e+00  3.4710e-02  1.1802e+00  1.0390e+00  1.8400e-01  1.3690e+00  4.0900e-01  0.0000e+00  5.1800e-03  4.6730e-02  2.9240e-01  1.9520e-01  0.0000e+00  1.5400e-04  5.3405e-02  1.7700e-01  3.3301e-06  2.6000e-15  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  
0.0000e+00  1.1900e-03  2.9436e-02  9.3740e-02  1.9480e-02  0.0000e+00  6.5352e-01  2.9500e-01  3.0000e+00  0.0000e+00  1.4002e-01  4.5590e-01  7.0986e-01  7.4700e-01  6.8200e-01  8.3440e-01  3.7800e-01  2.9090e-02  1.8720e-01  1.2606e-02  7.7300e-03  0.0000e+00  0.0000e+00  7.1740e-02  1.1704e-02  1.0704e-06  5.2000e-05  2.0700e-06  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  
9.1400e-02  1.5089e-02  6.4870e-01  6.9200e-03  0.0000e+00  1.7800e-02  0.0000e+00  4.8771e-01  0.0000e+00  0.0000e+00  1.3923e+00  1.1351e-01  2.1500e-01  0.0000e+00  6.1900e-03  0.0000e+00  0.0000e+00  0.0000e+00  5.6500e-01  1.3030e-01  7.3200e-01  0.0000e+00  1.6100e-01  1.2138e-01  7.4200e-05  2.6700e-02  0.0000e+00  1.2923e-06  3.2500e-09  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  
0.0000e+00  8.0300e-01  4.3200e-02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  7.9900e-03  0.0000e+00  0.0000e+00  1.7400e+00  3.3900e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  1.3700e+00  1.8200e-01  0.0000e+00  0.0000e+00  1.2700e-03  0.0000e+00  1.9900e-07  0.0000e+00  1.5500e-07  0.0000e+00  6.9700e-03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  
0.0000e+00  0.0000e+00  7.2300e-06  1.3576e-04  6.7820e-04  0.0000e+00  9.9700e-02  0.0000e+00  2.5167e-01  5.1400e-03  2.8100e-03  1.2400e-03  2.0890e-01  2.4870e-01  2.3982e-01  2.5370e-03  2.8566e-01  4.6243e-01  4.7500e-03  7.4600e-04  0.0000e+00  3.9900e+00  0.0000e+00  3.4300e-02  1.4865e-01  6.3500e-06  4.6902e-02  9.3400e-07  2.7241e-02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  
5.1700e-05  7.2316e-05  8.6100e-05  3.9917e-05  1.3100e-04  5.7000e-02  2.3400e-01  1.2847e-02  0.0000e+00  0.0000e+00  5.9740e-02  3.8340e-02  7.8140e-03  3.1500e-01  1.4416e-03  3.4000e-01  0.0000e+00  3.2200e+01  4.8658e-01  1.7280e-01  4.8901e-01  0.0000e+00  3.2000e+00  7.5626e+00  1.4331e+00  7.2470e-02  3.5800e-03  7.2640e-02  1.4384e-01  2.3303e-02  3.1300e-04  6.8800e-01  0.0000e+00  0.0000e+00  
0.0000e+00  5.3400e-04  6.5300e-05  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  5.3200e-01  0.0000e+00  0.0000e+00  3.8500e-02  1.8400e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  6.4200e-01  3.9700e-03  0.0000e+00  0.0000e+00  6.2400e+01  0.0000e+00  5.8100e-02  0.0000e+00  4.7100e-03  0.0000e+00  3.1200e+00  0.0000e+00  0.0000e+00  6.1300e+00  0.0000e+00  
*** Fe V transition probabilities
*** ATOM iron
*** SPECTRUM 5
*** N_LEVELS 34
*** GSCONFIG d4
*** SOURCE1 Nahar et al. 2000, A&AS, 144, 141
*** NOTE1 All transition probabilities
