*** SII collision strengths data
0 0 3.699e+00 3.845e+00 4.000e+00 4.176e+00 4.301e+00 4.398e+00 4.477e+00 4.602e+00 4.699e+00 4.845e+00 5.000e+00
1 2 2.660e+00 2.620e+00 2.560e+00 2.480e+00 2.410e+00 2.350e+00 2.300e+00 2.200e+00 2.100e+00 1.930e+00 1.710e+00
1 3 3.980e+00 3.910e+00 3.830e+00 3.710e+00 3.610e+00 3.520e+00 3.440e+00 3.300e+00 3.160e+00 2.900e+00 2.580e+00
1 4 6.860e-01 6.940e-01 7.040e-01 7.170e-01 7.270e-01 7.330e-01 7.360e-01 7.300e-01 7.150e-01 6.700e-01 5.970e-01
1 5 1.380e+00 1.390e+00 1.420e+00 1.440e+00 1.460e+00 1.470e+00 1.480e+00 1.470e+00 1.430e+00 1.340e+00 1.190e+00
1 6 2.250e+00 2.360e+00 2.540e+00 2.750e+00 2.840e+00 2.850e+00 2.820e+00 2.720e+00 2.600e+00 2.400e+00 2.160e+00
1 7 2.010e+00 2.090e+00 2.190e+00 2.300e+00 2.310e+00 2.290e+00 2.250e+00 2.150e+00 2.040e+00 1.860e+00 1.670e+00
1 8 9.170e-01 9.570e-01 1.020e+00 1.090e+00 1.110e+00 1.110e+00 1.100e+00 1.070e+00 1.020e+00 9.400e-01 8.430e-01
2 3 7.320e+00 7.130e+00 6.890e+00 6.580e+00 6.350e+00 6.170e+00 6.020e+00 5.760e+00 5.510e+00 5.060e+00 4.480e+00
2 4 1.480e+00 1.480e+00 1.470e+00 1.480e+00 1.480e+00 1.490e+00 1.500e+00 1.500e+00 1.500e+00 1.490e+00 1.450e+00
2 5 2.400e+00 2.400e+00 2.390e+00 2.390e+00 2.380e+00 2.380e+00 2.380e+00 2.360e+00 2.330e+00 2.250e+00 2.130e+00
2 6 4.400e-01 4.440e-01 4.530e-01 4.630e-01 4.640e-01 4.620e-01 4.570e-01 4.430e-01 4.280e-01 3.990e-01 3.600e-01
2 7 7.000e-01 7.060e-01 7.120e-01 7.080e-01 6.950e-01 6.780e-01 6.600e-01 6.260e-01 5.960e-01 5.480e-01 4.950e-01
2 8 4.510e-01 4.580e-01 4.650e-01 4.670e-01 4.610e-01 4.510e-01 4.400e-01 4.190e-01 3.990e-01 3.670e-01 3.320e-01
3 4 1.790e+00 1.780e+00 1.780e+00 1.770e+00 1.760e+00 1.760e+00 1.750e+00 1.730e+00 1.700e+00 1.630e+00 1.530e+00
3 5 4.070e+00 4.070e+00 4.060e+00 4.060e+00 4.070e+00 4.080e+00 4.080e+00 4.080e+00 4.060e+00 3.970e+00 3.830e+00
3 6 1.540e+00 1.560e+00 1.580e+00 1.580e+00 1.550e+00 1.520e+00 1.480e+00 1.410e+00 1.350e+00 1.240e+00 1.130e+00
3 7 6.280e-01 6.400e-01 6.540e-01 6.600e-01 6.530e-01 6.410e-01 6.270e-01 5.980e-01 5.710e-01 5.250e-01 4.720e-01
3 8 1.690e-01 1.800e-01 1.930e-01 2.050e-01 2.090e-01 2.090e-01 2.070e-01 2.000e-01 1.930e-01 1.770e-01 1.570e-01
4 5 1.760e+00 1.780e+00 1.800e+00 1.820e+00 1.840e+00 1.850e+00 1.860e+00 1.840e+00 1.800e+00 1.700e+00 1.540e+00
4 6 2.330e-01 2.450e-01 2.600e-01 2.740e-01 2.790e-01 2.800e-01 2.780e-01 2.710e-01 2.630e-01 2.480e-01 2.280e-01
4 7 3.280e-01 3.390e-01 3.520e-01 3.630e-01 3.660e-01 3.650e-01 3.620e-01 3.540e-01 3.450e-01 3.280e-01 3.070e-01
4 8 2.100e-01 2.190e-01 2.300e-01 2.410e-01 2.450e-01 2.460e-01 2.450e-01 2.400e-01 2.350e-01 2.240e-01 2.100e-01
5 6 8.800e-01 9.050e-01 9.360e-01 9.650e-01 9.740e-01 9.730e-01 9.660e-01 9.470e-01 9.270e-01 8.870e-01 8.320e-01
5 7 4.700e-01 4.920e-01 5.160e-01 5.380e-01 5.450e-01 5.440e-01 5.390e-01 5.250e-01 5.100e-01 4.830e-01 4.480e-01
5 8 1.810e-01 1.960e-01 2.140e-01 2.310e-01 2.380e-01 2.400e-01 2.390e-01 2.340e-01 2.280e-01 2.140e-01 1.970e-01
6 7 5.690e+00 5.590e+00 5.440e+00 5.220e+00 5.030e+00 4.860e+00 4.710e+00 4.470e+00 4.270e+00 3.950e+00 3.610e+00
6 8 2.090e+00 2.050e+00 1.990e+00 1.890e+00 1.800e+00 1.710e+00 1.640e+00 1.510e+00 1.420e+00 1.290e+00 1.170e+00
7 8 2.540e+00 2.620e+00 2.670e+00 2.670e+00 2.620e+00 2.560e+00 2.500e+00 2.380e+00 2.270e+00 2.100e+00 1.900e+00
*** T_UNIT log(K)
*** ATOM sulfur
*** SPECTRUM 2
*** SOURCE1 Tayal & Zatsarinny 2010, ApJ 188, 32
*** NOTE1 collision strengths 
